customerID,tenure,MonthlyCharges,Contract,InternetService,Churn,NumServices,ContractMonths,uplift_X_T_MonthToMonth,Churn_Probability,Risk_Level,segment
8441-SHIPE,67,25.6,Two year,No,0,0,24,0.3020515521325539,0.007197709358943313,Low,Sure Thing
5204-QZXPU,19,39.65,Month-to-month,DSL,1,2,1,-0.1149981836147657,0.003924641122678863,Low,Sleeping Dog
4597-ELFTS,56,24.9,One year,No,1,0,12,0.3014756659550562,0.00572175440353546,Low,Sure Thing
1320-GVNHT,72,108.4,Two year,Fiber optic,0,5,24,0.1592009561901492,0.7413143514418655,High,Persuadable
1047-RNXZV,43,19.55,Two year,No,0,0,24,0.3107736621735916,0.6001160449596171,High,Persuadable
3541-ZNUHK,55,85.1,Month-to-month,Fiber optic,0,2,1,-0.1543037125018716,0.15122849248379466,Low,Sleeping Dog
8450-JOVAH,2,56.7,Month-to-month,DSL,1,1,1,-0.0435457598873084,0.007212988886154514,Low,Sleeping Dog
8725-JEDFD,27,69.05,Month-to-month,Fiber optic,0,0,1,-0.155418884173906,0.046751657194003156,Low,Sleeping Dog
7562-UXTPG,13,70.15,Month-to-month,Fiber optic,0,0,1,-0.1001879400431439,0.39217031453789036,Medium,Lost Cause
8071-SBTRN,70,111.15,Two year,Fiber optic,0,5,24,0.1527709701109826,0.7457256950189426,High,Persuadable
1113-IUJYX,14,105.95,One year,Fiber optic,1,5,12,-0.1271255020231848,0.1967301139407296,Low,Sleeping Dog
6668-CNMFP,19,89.35,One year,Fiber optic,0,2,12,-0.1461505384888911,0.3970839781341935,Medium,Lost Cause
5626-MGTUK,20,89.1,Month-to-month,Fiber optic,0,2,1,-0.1495900298800166,0.0022570559399785893,Low,Sleeping Dog
5681-LLOEI,43,91.25,One year,Fiber optic,0,3,12,-0.1293775848663892,0.0016553431442822228,Low,Sleeping Dog
8212-DJRCH,5,90.35,Month-to-month,Fiber optic,0,3,1,-0.0582439899178585,0.9432918297780194,High,Lost Cause
4323-OHFOW,70,105.55,One year,Fiber optic,0,4,12,-0.1289588798551348,0.7968651927104172,High,Lost Cause
4933-BSAIP,40,19.1,Two year,No,0,0,24,0.3274518221114808,0.040272886566305705,Low,Sure Thing
2030-BTZRO,6,20.4,Two year,No,0,0,24,0.2995482244176907,0.317936777160758,Medium,Persuadable
1116-DXXDF,39,100.45,Two year,Fiber optic,0,4,24,-0.1283624318079849,0.05565871135118631,Low,Sleeping Dog
9274-CNFMO,4,74.95,Month-to-month,Fiber optic,1,0,1,-0.1445596396750117,0.45143535857275036,Medium,Lost Cause
7758-XKCBS,15,29.7,Month-to-month,DSL,1,1,1,0.2564316738124478,0.8610155374667133,High,Persuadable
8992-JQYUN,1,50.35,Month-to-month,DSL,1,3,1,0.0003955187389117,0.9492962352488571,High,Persuadable
6563-VNPMN,45,85.7,Month-to-month,Fiber optic,0,3,1,-0.174563831575506,0.12243341728455853,Low,Sleeping Dog
0617-AQNWT,64,47.85,Two year,DSL,1,4,24,-0.0711089683939436,0.20159809755773486,Low,Sleeping Dog
2267-WTPYD,57,94.0,Month-to-month,Fiber optic,0,3,1,-0.1724720328848779,0.030046084210272106,Low,Sleeping Dog
0270-THENM,72,69.85,Two year,DSL,0,4,24,-0.0344107116836984,0.7020146516029402,High,Lost Cause
2446-PLQVO,1,70.3,Month-to-month,Fiber optic,1,0,1,-0.5835279799972217,0.26873173747008006,Low,Sleeping Dog
4707-MAXGU,72,25.85,Two year,No,0,0,24,0.3087056166015536,0.37437020308621466,Medium,Persuadable
2710-WYVXG,3,71.1,Two year,DSL,0,4,24,-0.1023665415119428,0.08742308582483527,Low,Sleeping Dog
3005-NFMTA,55,98.8,Month-to-month,Fiber optic,1,3,1,-0.1717909745366271,0.003823238356102826,Low,Sleeping Dog
6300-BWMJX,59,93.35,Month-to-month,Fiber optic,0,3,1,-0.1444878533983221,0.6325861624595697,High,Lost Cause
8784-CGILN,18,99.85,Month-to-month,Fiber optic,1,3,1,-0.1451353854304868,0.4236324190243739,Medium,Lost Cause
5389-FFVKB,32,80.3,Month-to-month,Fiber optic,1,1,1,-0.1944608994522212,0.002035035613602717,Low,Sleeping Dog
7009-LGECI,4,50.55,Month-to-month,DSL,0,1,1,-0.0610459924783757,0.035812952250571815,Low,Sleeping Dog
8444-WRIDW,66,80.45,Month-to-month,Fiber optic,1,1,1,-0.1085870409469906,0.023774749455545603,Low,Sleeping Dog
5022-KVDQT,27,81.3,Month-to-month,Fiber optic,0,1,1,-0.1963161696241143,0.3050949774786739,Medium,Lost Cause
7976-CICYS,4,20.7,Month-to-month,No,0,0,1,0.2934797071108728,0.5115223812494659,Medium,Persuadable
1036-GUDCL,60,79.05,Month-to-month,DSL,0,5,1,-0.143724261841796,0.05906838083785265,Low,Sleeping Dog
2005-DWQZJ,8,19.05,Two year,No,0,0,24,0.3021522631882957,0.8850050532090421,High,Persuadable
8148-WOCMK,8,19.6,Two year,No,0,0,24,0.2854741032504064,0.006824019724199267,Low,Sure Thing
7815-PDTHL,35,20.2,Two year,No,0,0,24,0.3107736621735916,0.0027017239912344956,Low,Sure Thing
9451-LPGOO,7,86.8,Month-to-month,Fiber optic,1,1,1,-0.1968089416703295,0.07354100502747327,Low,Sleeping Dog
9173-IVZVP,53,20.9,Two year,No,0,0,24,0.3014756659550562,0.006661658790189728,Low,Sure Thing
9129-UXERG,18,103.6,Month-to-month,Fiber optic,0,4,1,-0.3238489989264575,0.38426367010036716,Medium,Lost Cause
3635-JBPSG,15,38.8,Two year,DSL,0,2,24,-0.1149981836147657,0.7638359442057981,High,Lost Cause
7964-ZRKKG,67,88.4,One year,Fiber optic,0,2,12,-0.1328892896999479,0.003667602552653571,Low,Sleeping Dog
5868-YWPDW,6,84.2,Month-to-month,Fiber optic,1,2,1,-0.1613362768957884,0.01748605652870062,Low,Sleeping Dog
6229-LSCKB,6,79.7,Month-to-month,Fiber optic,0,1,1,-0.1844270962853715,0.01199302271530113,Low,Sleeping Dog
2025-JKFWI,13,99.0,Month-to-month,Fiber optic,1,3,1,-0.0595805070631832,0.18407123197419958,Low,Sleeping Dog
4078-SAYYN,11,100.75,Month-to-month,Fiber optic,1,3,1,-0.406716191287876,0.706962263036672,High,Lost Cause
1724-IQWNM,1,19.3,Month-to-month,No,0,0,1,0.278060819952042,0.0619992851770704,Low,Sure Thing
8217-QYOHV,5,55.75,Month-to-month,DSL,0,2,1,-0.0712380671221021,0.13542473622800777,Low,Sleeping Dog
5546-QUERU,13,19.95,One year,No,0,0,12,0.2940007085510896,0.05108433647472312,Low,Sure Thing
9940-HPQPG,9,91.75,Month-to-month,Fiber optic,1,3,1,-0.1947171429797015,0.1610463221988935,Low,Sleeping Dog
6897-UUBNU,29,89.65,Month-to-month,Fiber optic,0,3,1,-0.174327303056771,0.002947737800558993,Low,Sleeping Dog
6127-IYJOZ,1,45.85,Month-to-month,DSL,0,0,1,-0.1340528840520785,0.009214547027177123,Low,Sleeping Dog
6618-RYATB,1,79.55,Month-to-month,Fiber optic,1,1,1,-0.332014788873508,0.47872641444012265,Medium,Lost Cause
8930-XOTDP,18,55.95,Month-to-month,DSL,0,1,1,-0.0597996705119363,0.7290517122353762,High,Lost Cause
5916-QEWPT,2,69.0,Month-to-month,DSL,0,3,1,-0.0896779329829589,0.06203065997474031,Low,Sleeping Dog
5060-TQUQN,30,83.55,Month-to-month,Fiber optic,0,2,1,-0.2576218354608164,0.3574496652538097,Medium,Lost Cause
0531-XBKMM,66,65.7,Two year,DSL,0,3,24,-0.0332657536572905,0.020177507442579293,Low,Sleeping Dog
8465-SBRXP,38,94.9,Two year,Fiber optic,0,3,24,-0.1293775848663892,0.4734052199020937,Medium,Lost Cause
2408-PSJVE,44,61.9,Month-to-month,DSL,0,3,1,0.0121829286915625,0.2876813721988319,Low,Sure Thing
9079-YEXQJ,54,111.1,Month-to-month,Fiber optic,1,5,1,0.1797335379175131,0.4493838414689499,Medium,Persuadable
9700-ZCLOT,2,20.0,Month-to-month,No,0,0,1,0.2794055859435885,0.4282913507649897,Medium,Persuadable
8738-JOKAR,42,67.7,One year,DSL,0,4,12,-0.0187313713028554,0.849271106603497,High,Lost Cause
4534-WGCIR,58,25.15,Two year,No,0,0,24,0.3014756659550562,0.005706462040274234,Low,Sure Thing
1930-WNXSB,58,92.85,Month-to-month,Fiber optic,0,3,1,-0.1444878533983221,0.004430506773524347,Low,Sleeping Dog
2685-SREOM,25,89.1,Month-to-month,Fiber optic,1,2,1,-0.174327303056771,0.06376857613627633,Low,Sleeping Dog
3508-CFVZL,71,111.3,Two year,Fiber optic,0,6,24,0.1205544698415365,0.011716737413438066,Low,Sure Thing
0402-CQAJN,37,101.9,Month-to-month,Fiber optic,1,4,1,-0.151671804207969,0.9433297762809495,High,Lost Cause
6692-UDPJC,14,91.65,Month-to-month,Fiber optic,1,2,1,-0.1461505384888911,0.8078873451317626,High,Lost Cause
1273-MTETI,4,88.85,Month-to-month,Fiber optic,1,2,1,-0.0582439899178585,0.5235690901258461,Medium,Lost Cause
0657-DOGUM,48,60.6,One year,DSL,0,2,12,-0.0029273398403703,0.18198248451661456,Low,Sleeping Dog
5480-HPRRX,3,25.3,Month-to-month,DSL,1,0,1,0.2934797071108728,0.015527352681950934,Low,Sure Thing
8792-AOROI,8,65.5,Two year,DSL,0,3,24,-0.0517920161544944,0.007493340221722979,Low,Sleeping Dog
0295-PPHDO,1,95.45,Month-to-month,Fiber optic,1,2,1,-0.3992066641864981,0.4612034369422962,Medium,Lost Cause
5146-YYFRZ,67,19.95,Two year,No,0,0,24,0.2879774309652697,0.11953658288400264,Low,Sure Thing
1195-OIYEJ,13,91.1,Month-to-month,Fiber optic,1,2,1,-0.1461505384888911,0.07103962512559023,Low,Sleeping Dog
5906-CVLHP,45,54.15,One year,DSL,1,2,12,-0.0207796884077924,0.21913173353916035,Low,Sleeping Dog
3452-SRFEG,49,74.6,Month-to-month,Fiber optic,0,0,1,-0.0459497360966492,0.006818259557244806,Low,Sleeping Dog
4070-OKWVH,52,94.6,Month-to-month,Fiber optic,0,3,1,-0.1444878533983221,0.056218602762003946,Low,Sleeping Dog
5297-MDOIR,63,81.15,One year,Fiber optic,0,2,12,-0.1392562601674915,0.9125807674075878,High,Lost Cause
6369-MCAKO,68,89.05,Two year,DSL,0,6,24,-0.068941026666363,0.0021296833052856534,Low,Sleeping Dog
4926-UMJZD,31,49.2,Month-to-month,DSL,0,1,1,0.0157331517035379,0.254591235484196,Low,Sure Thing
6848-HJTXY,64,19.45,Two year,No,0,0,24,0.2879774309652697,0.004852195772986278,Low,Sure Thing
6341-AEVKX,62,104.3,One year,Fiber optic,0,5,12,-0.1248481875054783,0.42039089580004846,Medium,Lost Cause
4501-EQDRN,1,69.7,Month-to-month,Fiber optic,1,0,1,-0.4028498447391783,0.006758242455073553,Low,Sleeping Dog
2990-HWIML,6,89.5,Month-to-month,Fiber optic,1,2,1,-0.1947171429797015,0.45537753857640584,Medium,Lost Cause
0682-USIXD,21,86.05,Month-to-month,Fiber optic,0,2,1,-0.1516818285706446,0.19251385611999747,Low,Sleeping Dog
6976-BWGLQ,72,25.2,Two year,No,0,0,24,0.3087056166015536,0.0044087305073331915,Low,Sure Thing
7078-NVFAM,32,35.15,Month-to-month,DSL,0,2,1,-0.0982252299922637,0.20021149042720698,Low,Sleeping Dog
8065-QBYTO,71,99.65,One year,Fiber optic,0,4,12,-0.0759786454489471,0.22712963058414604,Low,Sleeping Dog
2133-TSRRM,34,105.35,Month-to-month,Fiber optic,0,5,1,-0.1048142373253005,0.8734818972308612,High,Lost Cause
7384-GHBPI,3,35.15,Month-to-month,DSL,1,1,1,-0.1264365802249314,0.7811221929087928,High,Lost Cause
7603-USHJS,12,73.75,Month-to-month,Fiber optic,1,0,1,-0.1551071748946482,0.25468224660237326,Low,Sleeping Dog
7234-FECYN,8,101.35,Month-to-month,Fiber optic,1,3,1,-0.4689748116084532,0.0863349860687863,Low,Sleeping Dog
2511-ALLCS,35,24.3,Two year,No,0,0,24,0.3248477833408759,0.9745549371402564,High,Persuadable
3191-CSNMG,3,80.7,Month-to-month,Fiber optic,0,1,1,-0.0579096011047543,0.2779115237399486,Low,Sleeping Dog
7952-OBOYL,3,89.85,Month-to-month,Fiber optic,0,3,1,0.0239380469780943,0.7233554166666027,High,Persuadable
7470-DYNOE,53,61.1,One year,DSL,0,2,12,-0.0029273398403703,0.0020930318394413545,Low,Sleeping Dog
7853-OETYL,4,29.05,Month-to-month,DSL,0,1,1,-1.5137971696129118,0.6105825398080938,High,Lost Cause
1545-ACTAS,48,99.7,One year,Fiber optic,0,4,12,-0.1434727003399177,0.009342370325686758,Low,Sleeping Dog
5876-HZVZM,6,55.9,Month-to-month,DSL,1,2,1,-0.0651695498152842,0.20551911762399247,Low,Sleeping Dog
1400-MMYXY,3,105.9,Month-to-month,Fiber optic,1,4,1,-0.0030360449913212,0.002292938421935104,Low,Sleeping Dog
5126-RCXYW,54,46.0,Two year,DSL,0,3,24,-0.0716848545714414,0.13550582142042733,Low,Sleeping Dog
3085-QUOZK,1,43.95,Month-to-month,DSL,1,0,1,-0.0952479271784788,0.3478671492544148,Medium,Lost Cause
2363-BJLSL,62,80.4,Month-to-month,DSL,0,5,1,-0.1392562601674915,0.07797517657642393,Low,Sleeping Dog
1956-YIFGE,22,100.05,One year,Fiber optic,0,4,12,-0.1485748768216122,0.0008206447749980928,Low,Sleeping Dog
3926-CUQZX,1,45.1,Month-to-month,DSL,1,0,1,-0.1340528840520785,0.7715369002120797,High,Lost Cause
7921-LMDFQ,51,94.0,One year,Fiber optic,0,3,12,-0.1724720328848779,0.31816285658522553,Medium,Lost Cause
2925-MXLSX,30,68.95,One year,DSL,0,3,12,-0.155418884173906,0.04028468991572787,Low,Sleeping Dog
5820-PTRYM,56,68.45,One year,DSL,0,4,12,-0.1379417179022133,0.6103791369118572,High,Lost Cause
9609-BENEA,35,69.0,One year,DSL,0,3,12,-0.1104691659835242,0.20504315969963405,Low,Sleeping Dog
6211-WHMYA,64,43.85,Month-to-month,DSL,0,3,1,-0.0016347922998429,0.00430984698435093,Low,Sleeping Dog
4459-BBGHE,30,44.5,Month-to-month,DSL,0,2,1,-0.1015243042298903,0.5521346158760894,Medium,Lost Cause
9945-PSVIP,25,18.7,Two year,No,0,0,24,0.2825021039210989,0.048519487541900275,Low,Sure Thing
1041-RXHRA,41,70.25,Month-to-month,Fiber optic,1,0,1,-0.2352736768331683,0.021513831454113563,Low,Sleeping Dog
1750-CSKKM,9,55.35,Month-to-month,DSL,1,1,1,-0.0429225213336422,0.1689295894140167,Low,Sleeping Dog
9108-EJFJP,1,53.55,Month-to-month,DSL,0,2,1,0.0599551303353236,0.6467091326759081,High,Persuadable
0530-IJVDB,70,114.6,Two year,Fiber optic,0,6,24,-0.2724145558571237,0.47089359509825374,Medium,Lost Cause
0508-SQWPL,57,20.1,Two year,No,0,0,24,0.2874015447877719,0.014616619586801561,Low,Sure Thing
2215-ZAFGX,9,85.5,Month-to-month,Fiber optic,0,1,1,-0.1968089416703295,0.0021329954184514262,Low,Sleeping Dog
8213-TAZPM,69,108.75,One year,Fiber optic,0,5,12,0.1592009561901492,0.0025641232734423835,Low,Sure Thing
7142-HVGBG,43,103.0,Month-to-month,Fiber optic,1,4,1,-0.396590218311767,0.14593107611773265,Low,Sleeping Dog
1304-SEGFY,72,97.85,Two year,Fiber optic,0,3,24,-0.0764401780146391,0.24685557193290789,Low,Sleeping Dog
7242-EDTYC,44,19.55,Two year,No,0,0,24,0.3107736621735916,0.003445781547555984,Low,Sure Thing
2904-GGUAZ,72,84.05,Two year,Fiber optic,0,2,24,-0.0787568857699125,0.02390266231327995,Low,Sleeping Dog
8267-ZNYVZ,33,103.75,One year,Fiber optic,1,5,12,-0.2083957834607075,0.0640458332057349,Low,Sleeping Dog
5136-GFPMB,54,89.4,Month-to-month,Fiber optic,0,2,1,-0.1444878533983221,0.17830096856207264,Low,Sleeping Dog
2595-KIWPV,27,19.7,Two year,No,0,0,24,0.2658239439832097,0.6038422697184647,High,Persuadable
5243-SAOTC,54,79.85,Month-to-month,Fiber optic,0,1,1,-0.1508548238658658,0.006983374943189218,Low,Sleeping Dog
9398-MMQTO,3,74.45,Month-to-month,Fiber optic,0,1,1,-0.0240595335571996,0.6137740480134147,High,Lost Cause
7619-PLRLP,53,74.1,One year,DSL,0,4,12,-0.1336049279106783,0.06836374632092028,Low,Sleeping Dog
6457-GIRWB,1,69.35,Month-to-month,Fiber optic,1,0,1,-0.4028498447391783,0.9425800154104799,High,Lost Cause
6508-NJYRO,15,18.8,One year,No,0,0,12,0.3106788684889788,0.013494560607472733,Low,Sure Thing
1450-SKCVI,56,73.85,Month-to-month,Fiber optic,1,1,1,-0.1331742555713886,0.5561459456983355,Medium,Lost Cause
4710-NKCAW,5,64.4,Month-to-month,DSL,0,3,1,-0.0578605334613123,0.5453036882193797,Medium,Lost Cause
5306-BVTKJ,48,55.8,One year,DSL,0,2,12,-0.0581369854213673,0.3575706122213895,Medium,Lost Cause
0357-NVCRI,25,20.05,Month-to-month,No,0,0,1,0.2658239439832097,0.5756790366810055,Medium,Persuadable
5570-PTWEH,3,75.15,Month-to-month,Fiber optic,1,0,1,-0.0623776027790588,0.6285980661993988,High,Lost Cause
2371-KFUOG,58,99.15,One year,Fiber optic,0,4,12,-0.1434727003399177,0.486028483593204,Medium,Lost Cause
0463-ZSDNT,10,56.75,Month-to-month,DSL,0,1,1,-0.0374772425804905,0.1942053424123249,Low,Sleeping Dog
6502-MJQAE,1,69.6,Month-to-month,Fiber optic,1,0,1,-0.4028498447391783,0.04721826404526055,Low,Sleeping Dog
6257-DTAYD,71,104.15,Two year,Fiber optic,0,4,24,-0.0608999244718934,0.07114553368518477,Low,Sleeping Dog
4616-ULAOA,65,110.8,Two year,Fiber optic,0,5,24,0.0855227635941145,0.9452597971594714,High,Persuadable
7693-LCKZL,5,80.15,Month-to-month,Fiber optic,1,1,1,-0.1400916380007072,0.0834629128704328,Low,Sleeping Dog
7746-AWNQW,28,35.75,Month-to-month,DSL,0,2,1,-0.1431749481826455,0.011862406079782256,Low,Sleeping Dog
5996-EBTKM,67,69.9,Two year,DSL,0,3,24,-0.0983589747172831,0.6530898322535571,High,Lost Cause
2758-RNWXS,35,89.2,One year,Fiber optic,0,3,12,-0.1293775848663892,0.6065012315012123,High,Lost Cause
2314-TNDJQ,72,55.65,Two year,DSL,0,5,24,-0.0262186394302555,0.3632801861354618,Medium,Lost Cause
2405-LBMUW,61,50.7,One year,DSL,0,4,12,-0.047369024600143,0.19793188855807586,Low,Sleeping Dog
3454-JFUBC,68,20.0,Two year,No,0,0,24,0.2978878649989949,0.04686607443990026,Low,Sure Thing
0032-PGELS,1,30.5,Month-to-month,DSL,1,1,1,-0.4738723687144244,0.11051513450378525,Low,Sleeping Dog
9039-ZVJDC,3,19.1,Month-to-month,No,0,0,1,0.2960837458814777,0.26395028673462656,Low,Sure Thing
6797-LNAQX,70,98.3,Two year,Fiber optic,1,3,24,-0.0764401780146391,0.8187642143168756,High,Lost Cause
9013-AQORL,48,45.55,Month-to-month,DSL,0,3,1,-0.0716848545714414,0.3549917761137909,Medium,Lost Cause
2898-MRKPI,68,101.05,One year,Fiber optic,0,3,12,-0.0912352460079429,0.9172589297670203,High,Lost Cause
2750-BJLSB,47,103.7,One year,Fiber optic,0,5,12,-0.2083957834607075,0.28570762945854483,Low,Sleeping Dog
3648-GZPHF,32,36.25,One year,DSL,0,2,12,-0.0982252299922637,0.1085321580296878,Low,Sleeping Dog
2075-RMJIK,5,49.4,Month-to-month,DSL,0,1,1,-0.0610459924783757,0.1705637554148398,Low,Sleeping Dog
9588-YRFHY,49,19.9,Two year,No,0,0,24,0.2874015447877719,0.528739090011208,Medium,Persuadable
6394-MFYNG,48,107.4,Month-to-month,Fiber optic,1,4,1,-0.166649467447231,0.001367323827271535,Low,Sleeping Dog
1564-NTYXF,13,82.0,Month-to-month,Fiber optic,1,1,1,-0.1790572169820237,0.5101292512106655,Medium,Lost Cause
9364-YKUVW,15,19.8,Month-to-month,No,0,0,1,0.2940007085510896,0.6445563185060258,High,Persuadable
5392-AKEMH,12,45.05,Month-to-month,DSL,0,0,1,-0.0670780658691121,0.505984272490823,Medium,Lost Cause
2451-YMUXS,67,64.55,Two year,DSL,0,3,24,-0.0201595095099596,0.15800842418200314,Low,Sleeping Dog
3914-FDRHP,9,86.25,Month-to-month,Fiber optic,0,2,1,-0.1968089416703295,0.09923347345708959,Low,Sleeping Dog
3078-ZKNTS,13,19.75,Two year,No,0,0,24,0.2940007085510896,0.16110093833215486,Low,Sure Thing
1024-KPRBB,38,89.1,One year,Fiber optic,0,2,12,-0.1293775848663892,0.006200260055107582,Low,Sleeping Dog
4690-PKDQG,42,95.55,Month-to-month,Fiber optic,0,3,1,-0.179971184233154,0.6230374539304829,High,Lost Cause
8155-IBNHG,24,75.4,Month-to-month,Fiber optic,1,0,1,-0.2007841712984188,0.49603680780183446,Medium,Lost Cause
0886-QGENL,27,101.25,Month-to-month,Fiber optic,1,4,1,-0.1966215223983509,0.33490207128962485,Medium,Lost Cause
9547-ITEFG,9,102.6,Month-to-month,Fiber optic,0,4,1,-0.2392645662164286,0.046389116033791665,Low,Sleeping Dog
1264-FUHCX,49,56.3,One year,DSL,0,4,12,-0.0581369854213673,0.46752688858761315,Medium,Lost Cause
7789-CRUVC,61,94.2,Month-to-month,Fiber optic,0,4,1,-0.1022200704794469,0.12507078227532598,Low,Sleeping Dog
6598-KELSS,50,43.05,One year,DSL,0,3,12,0.2223842904319727,0.7709205922876227,High,Persuadable
8739-WWKDU,25,89.5,Month-to-month,Fiber optic,1,2,1,-0.174327303056771,0.10004628706852474,Low,Sleeping Dog
8685-WHQPW,22,74.4,Month-to-month,Fiber optic,1,0,1,-0.1543290004921723,0.5359955961826166,Medium,Lost Cause
4745-LSPLO,1,20.5,Month-to-month,No,1,0,1,0.2921349411193263,0.03387462684055165,Low,Sure Thing
8083-YTZES,4,74.35,Month-to-month,Fiber optic,1,0,1,-0.1514760666039072,0.9477077831087103,High,Lost Cause
7240-FQLHE,18,99.75,Month-to-month,Fiber optic,1,3,1,-0.1451353854304868,0.45719658629400467,Medium,Lost Cause
6664-FPDAC,56,111.95,One year,Fiber optic,1,5,12,-0.0771636017419425,0.09644922495689273,Low,Sleeping Dog
9972-VAFJJ,53,94.0,One year,Fiber optic,0,4,12,-0.1724720328848779,0.18088099427871185,Low,Sleeping Dog
0422-UXFAP,51,98.85,One year,Fiber optic,0,3,12,-0.1438067950500712,0.7496980887916814,High,Lost Cause
1904-WAJAA,24,64.35,Two year,DSL,0,3,24,-0.0636810894932372,0.4982900266394501,Medium,Lost Cause
5130-YPIRV,62,72.0,Two year,DSL,0,4,24,-0.111047583246267,0.2880451397998385,Low,Sleeping Dog
2843-CQMEG,24,49.7,Month-to-month,DSL,0,1,1,-0.0777843604360898,0.07117252692760738,Low,Sleeping Dog
6439-PKTRR,70,80.7,Two year,DSL,0,5,24,-0.0753079971339067,0.040159138532263904,Low,Sleeping Dog
5351-QESIO,1,24.2,Month-to-month,DSL,0,0,1,0.2921349411193263,0.48100367456939336,Medium,Persuadable
0786-VSSUD,16,39.0,Month-to-month,DSL,1,2,1,-0.1149981836147657,0.7015827360500397,High,Lost Cause
5568-DMXZS,8,65.45,Month-to-month,DSL,0,3,1,-0.0517920161544944,0.028615280426160905,Low,Sleeping Dog
8468-FZTOE,72,74.35,Two year,DSL,0,5,24,-0.0580581011787193,0.0030927316605615604,Low,Sleeping Dog
6633-SYEUS,23,83.2,Month-to-month,Fiber optic,0,3,1,-0.1084607479107555,0.6015906138901023,High,Lost Cause
6447-GORXK,31,25.0,Month-to-month,DSL,0,0,1,0.3734155772901217,0.0029512903992714944,Low,Sure Thing
6967-PEJLL,37,40.2,One year,DSL,0,3,12,-0.0982252299922637,0.06006979713179777,Low,Sleeping Dog
3976-BWUCK,30,94.1,Month-to-month,Fiber optic,1,3,1,-0.174327303056771,0.008751603851413927,Low,Sleeping Dog
5981-ZVXOT,35,108.35,One year,Fiber optic,0,5,12,-0.0062344415979059,0.08019772480277577,Low,Sleeping Dog
1684-FLBGS,23,69.5,Month-to-month,DSL,0,3,1,-0.1306816109971515,0.2396308614223377,Low,Sleeping Dog
1389-WNUIB,20,76.0,One year,DSL,0,3,12,-0.1760468981216644,0.3402382881378682,Medium,Lost Cause
0376-OIWME,36,93.6,Month-to-month,Fiber optic,0,3,1,-0.1293775848663892,0.1286720822894942,Low,Sleeping Dog
3585-ISXZP,8,95.65,Month-to-month,Fiber optic,1,2,1,-0.2022162943279775,0.5178528430715367,Medium,Lost Cause
0218-QNVAS,71,100.55,One year,Fiber optic,0,3,12,0.0933131160133102,0.595037668194856,Medium,Persuadable
6583-QGCSI,50,88.05,Month-to-month,Fiber optic,1,2,1,-0.174563831575506,0.03750166348823556,Low,Sleeping Dog
0804-YGEQV,43,24.45,One year,No,0,0,12,0.3248477833408759,0.027361590931753995,Low,Sure Thing
7164-BPTUT,57,89.55,Two year,DSL,0,6,24,-0.1444878533983221,0.02284867546924979,Low,Sleeping Dog
4174-LPGTI,41,66.5,One year,DSL,1,3,12,-0.0187313713028554,0.029498788310910646,Low,Sleeping Dog
2523-EWWZL,27,76.1,Month-to-month,Fiber optic,0,1,1,-0.2007841712984188,0.41184351806121566,Medium,Lost Cause
